class_index,class_name,source_train,classifier_train,classifier_val,detector_train,detector_calibration,official_val
3354,09083_Plantae_Tracheophyta_Magnoliopsida_Nymphaeales_Nymphaeaceae_Nymphaea_alba,300,255,10,30,5,10
3355,09084_Plantae_Tracheophyta_Magnoliopsida_Nymphaeales_Nymphaeaceae_Nymphaea_candida,199,154,10,30,5,10
3356,09085_Plantae_Tracheophyta_Magnoliopsida_Nymphaeales_Nymphaeaceae_Nymphaea_nouchali,166,121,10,30,5,10
3357,09086_Plantae_Tracheophyta_Magnoliopsida_Nymphaeales_Nymphaeaceae_Nymphaea_odorata,300,255,10,30,5,10
3358,09087_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Cunoniaceae_Bauera_rubioides,162,117,10,30,5,10
3359,09088_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Cunoniaceae_Weinmannia_racemosa,300,255,10,30,5,10
3360,09089_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Elaeocarpaceae_Aristotelia_serrata,300,255,10,30,5,10
3361,09090_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Elaeocarpaceae_Elaeocarpus_hookerianus,194,149,10,30,5,10
3362,09091_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_acetosella,300,255,10,30,5,10
3363,09092_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_articulata,300,255,10,30,5,10
3364,09093_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_corniculata,300,255,10,30,5,10
3365,09094_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_debilis,300,255,10,30,5,10
3366,09095_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_dillenii,300,255,10,30,5,10
3367,09096_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_drummondii,287,242,10,30,5,10
3368,09097_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_incarnata,300,255,10,30,5,10
3369,09098_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_latifolia,157,112,10,30,5,10
3370,09099_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_luteola,208,163,10,30,5,10
3371,09100_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_montana,300,255,10,30,5,10
3372,09101_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_obtusa,300,255,10,30,5,10
3373,09102_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_oregana,300,255,10,30,5,10
3374,09103_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_pes-caprae,300,255,10,30,5,10
3375,09104_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_polyphylla,177,132,10,30,5,10
3376,09105_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_purpurea,300,255,10,30,5,10
3377,09106_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_stricta,300,255,10,30,5,10
3378,09107_Plantae_Tracheophyta_Magnoliopsida_Oxalidales_Oxalidaceae_Oxalis_violacea,300,255,10,30,5,10
3379,09108_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Aristolochia_californica,300,255,10,30,5,10
3380,09109_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Aristolochia_clematitis,291,246,10,30,5,10
3381,09110_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Asarum_canadense,300,255,10,30,5,10
3382,09111_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Asarum_caudatum,300,255,10,30,5,10
3383,09112_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Asarum_europaeum,300,255,10,30,5,10
3384,09113_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Endodeca_serpentaria,188,143,10,30,5,10
3385,09114_Plantae_Tracheophyta_Magnoliopsida_Piperales_Aristolochiaceae_Hexastylis_arifolia,300,255,10,30,5,10
3386,09115_Plantae_Tracheophyta_Magnoliopsida_Piperales_Piperaceae_Piper_excelsum,300,255,10,30,5,10
3387,09116_Plantae_Tracheophyta_Magnoliopsida_Piperales_Saururaceae_Anemopsis_californica,300,255,10,30,5,10
3388,09117_Plantae_Tracheophyta_Magnoliopsida_Piperales_Saururaceae_Houttuynia_cordata,155,110,10,30,5,10
3389,09118_Plantae_Tracheophyta_Magnoliopsida_Piperales_Saururaceae_Saururus_cernuus,300,255,10,30,5,10
3390,09119_Plantae_Tracheophyta_Magnoliopsida_Proteales_Nelumbonaceae_Nelumbo_lutea,300,255,10,30,5,10
3391,09120_Plantae_Tracheophyta_Magnoliopsida_Proteales_Nelumbonaceae_Nelumbo_nucifera,285,240,10,30,5,10
3392,09121_Plantae_Tracheophyta_Magnoliopsida_Proteales_Platanaceae_Platanus_occidentalis,300,255,10,30,5,10
3393,09122_Plantae_Tracheophyta_Magnoliopsida_Proteales_Platanaceae_Platanus_racemosa,300,255,10,30,5,10
3394,09123_Plantae_Tracheophyta_Magnoliopsida_Proteales_Platanaceae_Platanus_wrightii,300,255,10,30,5,10
3395,09124_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Banksia_integrifolia,257,212,10,30,5,10
3396,09125_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Banksia_marginata,300,255,10,30,5,10
3397,09126_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Hakea_sericea,251,206,10,30,5,10
3398,09127_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Knightia_excelsa,300,255,10,30,5,10
3399,09128_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucadendron_laureolum,153,108,10,30,5,10
3400,09129_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucadendron_rubrum,169,124,10,30,5,10
3401,09130_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucadendron_salignum,300,255,10,30,5,10
3402,09131_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucospermum_conocarpodendron,244,199,10,30,5,10
3403,09132_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Leucospermum_cuneiforme,162,117,10,30,5,10
3404,09133_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Mimetes_cucullatus,299,254,10,30,5,10
3405,09134_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_caffra,153,108,10,30,5,10
3406,09135_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_cynaroides,300,255,10,30,5,10
3407,09136_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_laurifolia,163,118,10,30,5,10
3408,09137_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_neriifolia,300,255,10,30,5,10
3409,09138_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_nitida,300,255,10,30,5,10
3410,09139_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Protea_repens,300,255,10,30,5,10
3411,09140_Plantae_Tracheophyta_Magnoliopsida_Proteales_Proteaceae_Serruria_fasciflora,258,213,10,30,5,10
3412,09141_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Achlys_triphylla,300,255,10,30,5,10
3413,09142_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_aquifolium,300,255,10,30,5,10
3414,09143_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_bealei,300,255,10,30,5,10
3415,09144_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_darwinii,300,255,10,30,5,10
3416,09145_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_nervosa,300,255,10,30,5,10
3417,09146_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_repens,300,255,10,30,5,10
3418,09147_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_thunbergii,300,255,10,30,5,10
3419,09148_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_trifoliolata,300,255,10,30,5,10
3420,09149_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Berberis_vulgaris,300,255,10,30,5,10
3421,09150_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Caulophyllum_giganteum,300,255,10,30,5,10
3422,09151_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Caulophyllum_thalictroides,300,255,10,30,5,10
3423,09152_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Jeffersonia_diphylla,300,255,10,30,5,10
3424,09153_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Nandina_domestica,300,255,10,30,5,10
3425,09154_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Podophyllum_peltatum,300,255,10,30,5,10
3426,09155_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Berberidaceae_Vancouveria_hexandra,223,178,10,30,5,10
3427,09156_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Menispermaceae_Cocculus_carolinus,300,255,10,30,5,10
3428,09157_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Menispermaceae_Menispermum_canadense,300,255,10,30,5,10
3429,09158_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_albiflora,300,255,10,30,5,10
3430,09159_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_mexicana,300,255,10,30,5,10
3431,09160_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_munita,300,255,10,30,5,10
3432,09161_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_ochroleuca,300,255,10,30,5,10
3433,09162_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Argemone_polyanthemos,196,151,10,30,5,10
3434,09163_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Capnoides_sempervirens,300,255,10,30,5,10
3435,09164_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Chelidonium_majus,300,255,10,30,5,10
3436,09165_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_aurea,300,255,10,30,5,10
3437,09166_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_cava,300,255,10,30,5,10
3438,09167_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_flavula,300,255,10,30,5,10
3439,09168_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Corydalis_solida,300,255,10,30,5,10
3440,09169_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dendromecon_rigida,300,255,10,30,5,10
3441,09170_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_canadensis,300,255,10,30,5,10
3442,09171_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_cucullaria,300,255,10,30,5,10
3443,09172_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Dicentra_formosa,300,255,10,30,5,10
3444,09173_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Ehrendorferia_chrysantha,229,184,10,30,5,10
3445,09174_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_caespitosa,155,110,10,30,5,10
3446,09175_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_californica,300,255,10,30,5,10
3447,09176_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_minutiflora,300,255,10,30,5,10
3448,09177_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Eschscholzia_parishii,300,255,10,30,5,10
3449,09178_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_capreolata,300,255,10,30,5,10
3450,09179_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_muralis,300,255,10,30,5,10
3451,09180_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Fumaria_officinalis,300,255,10,30,5,10
3452,09181_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Glaucium_flavum,300,255,10,30,5,10
3453,09182_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Lamprocapnos_spectabilis,187,142,10,30,5,10
3454,09183_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_cambricum,223,178,10,30,5,10
3455,09184_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_dubium,264,219,10,30,5,10
3456,09185_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_heterophyllum,300,255,10,30,5,10
3457,09186_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_rhoeas,300,255,10,30,5,10
3458,09187_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Papaver_somniferum,300,255,10,30,5,10
3459,09188_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Platystemon_californicus,300,255,10,30,5,10
3460,09189_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Pseudofumaria_lutea,283,238,10,30,5,10
3461,09190_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Romneya_coulteri,265,220,10,30,5,10
3462,09191_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Sanguinaria_canadensis,300,255,10,30,5,10
3463,09192_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Papaveraceae_Stylophorum_diphyllum,300,255,10,30,5,10
3464,09193_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_columbianum,300,255,10,30,5,10
3465,09194_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_delphiniifolium,300,255,10,30,5,10
3466,09195_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_lycoctonum,201,156,10,30,5,10
3467,09196_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_napellus,273,228,10,30,5,10
3468,09197_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aconitum_septentrionale,259,214,10,30,5,10
3469,09198_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_pachypoda,300,255,10,30,5,10
3470,09199_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_racemosa,300,255,10,30,5,10
3471,09200_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_rubra,300,255,10,30,5,10
3472,09201_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Actaea_spicata,300,255,10,30,5,10
3473,09202_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Adonis_vernalis,300,255,10,30,5,10
3474,09203_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonastrum_canadense,300,255,10,30,5,10
3475,09204_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_berlandieri,300,255,10,30,5,10
3476,09205_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_coronaria,277,232,10,30,5,10
3477,09206_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_cylindrica,300,255,10,30,5,10
3478,09207_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_hortensis,204,159,10,30,5,10
3479,09208_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_multifida,300,255,10,30,5,10
3480,09209_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemone_virginiana,300,255,10,30,5,10
3481,09210_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_altaica,161,116,10,30,5,10
3482,09211_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_nemorosa,300,255,10,30,5,10
3483,09212_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_quinquefolia,300,255,10,30,5,10
3484,09213_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_ranunculoides,300,255,10,30,5,10
3485,09214_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Anemonoides_sylvestris,300,255,10,30,5,10
3486,09215_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_atrata,154,109,10,30,5,10
3487,09216_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_canadensis,300,255,10,30,5,10
3488,09217_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_chrysantha,300,255,10,30,5,10
3489,09218_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_coerulea,300,255,10,30,5,10
3490,09219_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_flavescens,300,255,10,30,5,10
3491,09220_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_formosa,300,255,10,30,5,10
3492,09221_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Aquilegia_vulgaris,300,255,10,30,5,10
3493,09222_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Caltha_leptosepala,300,255,10,30,5,10
3494,09223_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Caltha_palustris,300,255,10,30,5,10
3495,09224_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ceratocephala_testiculata,179,134,10,30,5,10
3496,09225_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_alpina,300,255,10,30,5,10
3497,09226_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_crispa,278,233,10,30,5,10
3498,09227_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_drummondii,300,255,10,30,5,10
3499,09228_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_lasiantha,300,255,10,30,5,10
3500,09229_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_ligusticifolia,245,200,10,30,5,10
3501,09230_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_occidentalis,277,232,10,30,5,10
3502,09231_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_paniculata,300,255,10,30,5,10
3503,09232_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_pitcheri,300,255,10,30,5,10
3504,09233_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_terniflora,300,255,10,30,5,10
3505,09234_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_texensis,160,115,10,30,5,10
3506,09235_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_virginiana,300,255,10,30,5,10
3507,09236_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Clematis_vitalba,300,255,10,30,5,10
3508,09237_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Consolida_regalis,300,255,10,30,5,10
3509,09238_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Coptis_trifolia,300,255,10,30,5,10
3510,09239_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_cardinale,259,214,10,30,5,10
3511,09240_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_carolinianum,300,255,10,30,5,10
3512,09241_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_glaucum,211,166,10,30,5,10
3513,09242_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_nudicaule,300,255,10,30,5,10
3514,09243_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_nuttallianum,300,255,10,30,5,10
3515,09244_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_parishii,217,172,10,30,5,10
3516,09245_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Delphinium_tricorne,300,255,10,30,5,10
3517,09246_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Enemion_biternatum,300,255,10,30,5,10
3518,09247_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Eranthis_hyemalis,300,255,10,30,5,10
3519,09248_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ficaria_verna,300,255,10,30,5,10
3520,09249_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Helleborus_foetidus,300,255,10,30,5,10
3521,09250_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Hepatica_acutiloba,300,255,10,30,5,10
3522,09251_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Hepatica_americana,300,255,10,30,5,10
3523,09252_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Hepatica_nobilis,300,255,10,30,5,10
3524,09253_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Hydrastis_canadensis,300,255,10,30,5,10
3525,09254_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Nigella_damascena,300,255,10,30,5,10
3526,09255_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Pulsatilla_alpina,300,255,10,30,5,10
3527,09256_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Pulsatilla_nuttalliana,300,255,10,30,5,10
3528,09257_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Pulsatilla_occidentalis,300,255,10,30,5,10
3529,09258_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Pulsatilla_patens,300,255,10,30,5,10
3530,09259_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_abortivus,300,255,10,30,5,10
3531,09260_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_acris,300,255,10,30,5,10
3532,09261_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_aquatilis,283,238,10,30,5,10
3533,09262_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_auricomus,234,189,10,30,5,10
3534,09263_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_bulbosus,300,255,10,30,5,10
3535,09264_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_californicus,300,255,10,30,5,10
3536,09265_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_cassubicus,214,169,10,30,5,10
3537,09266_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_fascicularis,212,167,10,30,5,10
3538,09267_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_flammula,300,255,10,30,5,10
3539,09268_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_glaberrimus,228,183,10,30,5,10
3540,09269_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_hispidus,300,255,10,30,5,10
3541,09270_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_muricatus,300,255,10,30,5,10
3542,09271_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_occidentalis,286,241,10,30,5,10
3543,09272_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_polyanthemos,190,145,10,30,5,10
3544,09273_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_recurvatus,300,255,10,30,5,10
3545,09274_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_repens,300,255,10,30,5,10
3546,09275_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Ranunculus_sceleratus,300,255,10,30,5,10
3547,09276_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_aquilegiifolium,220,175,10,30,5,10
3548,09277_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_dasycarpum,300,255,10,30,5,10
3549,09278_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_dioicum,300,255,10,30,5,10
3550,09279_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_fendleri,300,255,10,30,5,10
3551,09280_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_lucidum,153,108,10,30,5,10
3552,09281_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_minus,245,200,10,30,5,10
3553,09282_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_pubescens,300,255,10,30,5,10
3554,09283_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Thalictrum_thalictroides,300,255,10,30,5,10
3555,09284_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Trollius_asiaticus,181,136,10,30,5,10
3556,09285_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Trollius_europaeus,300,255,10,30,5,10
3557,09286_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Trollius_laxus,170,125,10,30,5,10
3558,09287_Plantae_Tracheophyta_Magnoliopsida_Ranunculales_Ranunculaceae_Xanthorhiza_simplicissima,175,130,10,30,5,10
3559,09288_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Cannabis_sativa,300,255,10,30,5,10
3560,09289_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Celtis_laevigata,300,255,10,30,5,10
3561,09290_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Celtis_occidentalis,300,255,10,30,5,10
3562,09291_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Celtis_pallida,300,255,10,30,5,10
3563,09292_Plantae_Tracheophyta_Magnoliopsida_Rosales_Cannabaceae_Celtis_reticulata,300,255,10,30,5,10
